date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:26:16	50151/50151	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20May%202024%2021:59:49%20GMT	https://comicbookreadingorders.com/wp-content/uploads/banner-768x117.jpg	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/uploads/banner-768x117.jpg	(from https://comicbookreadingorders.com/)
22:26:17	12453/12453	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20May%202024%2021:59:49%20GMT	https://comicbookreadingorders.com/wp-content/uploads/banner-100x15.jpg	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/uploads/banner-100x15.jpg	(from https://comicbookreadingorders.com/)
22:26:17	146667/146667	---M-Z	200	added ('OK')	text/html	etag:%2274-1789653076;br%22	https://comicbookreadingorders.com/dc/events/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/dc/events/index.html	(from https://comicbookreadingorders.com/)
22:26:17	78341/78341	---M-Z	200	added ('OK')	text/html	etag:%22103-1789653334;br%22	https://comicbookreadingorders.com/dc/characters/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/dc/characters/index.html	(from https://comicbookreadingorders.com/)
22:26:17	5107/5107	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2020%20Aug%202026%2012:53:08%20GMT	https://comicbookreadingorders.com/wp-includes/js/dist/hooks.min.js?ver=f0f188028580e8dc1255	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-includes/js/dist/hooks.min4ce2.js	(from https://comicbookreadingorders.com/)
22:26:18	110345/110345	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2016%20Sep%202026%2000:50:29%20GMT	https://comicbookreadingorders.com/wp-content/themes/pro/cornerstone/assets/js/site/cs-classic.7.9.4.js?ver=7.9.4	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/themes/pro/cornerstone/assets/js/site/cs-classic.7.9.4ebbe.js	(from https://comicbookreadingorders.com/)
22:26:18	5791/5791	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2020%20Aug%202026%2012:53:09%20GMT	https://comicbookreadingorders.com/wp-includes/js/dist/i18n.min.js?ver=1dfe7db3940c23ea9216	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-includes/js/dist/i18n.min99af.js	(from https://comicbookreadingorders.com/)
22:26:18	105061/105061	---M-Z	200	added ('OK')	text/html	etag:%2282-1789653107;br%22	https://comicbookreadingorders.com/dc/dc-master-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/dc/dc-master-reading-order/index.html	(from https://comicbookreadingorders.com/)
22:26:19	73964/73964	---M-Z	200	added ('OK')	text/html	etag:%226-1789652778;br%22	https://comicbookreadingorders.com/other/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/other/index.html	(from https://comicbookreadingorders.com/)
22:26:19	70880/70880	---M-Z	200	added ('OK')	text/html	etag:%2290-1789653174;br%22	https://comicbookreadingorders.com/faq/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/faq/index.html	(from https://comicbookreadingorders.com/)
22:26:19	12512/12512	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Aug%202026%2020:36:40%20GMT	https://comicbookreadingorders.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1.7	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/plugins/contact-form-7/includes/swv/js/index36b6.js	(from https://comicbookreadingorders.com/)
22:26:19	415140/415140	---M-Z	200	added ('OK')	text/html	etag:%22112-1789653360;br%22	https://comicbookreadingorders.com/updates/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/updates/index.html	(from https://comicbookreadingorders.com/)
22:26:20	13452/13452	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Aug%202026%2020:36:40%20GMT	https://comicbookreadingorders.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1.7	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/plugins/contact-form-7/includes/js/index36b6.js	(from https://comicbookreadingorders.com/)
22:26:20	79095/79095	---M-Z	200	added ('OK')	text/html	etag:%22400-1789658547;br%22	https://comicbookreadingorders.com/marvel/characters/alpha-flight-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/marvel/characters/alpha-flight-reading-order/index.html	(from https://comicbookreadingorders.com/)
22:26:20	62213/62213	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202026%2015:26:19%20GMT	https://comicbookreadingorders.com/contact/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/contact/index.html	(from https://comicbookreadingorders.com/)
22:26:21	328/328	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2017%20Sep%202026%2002:04:55%20GMT	https://comicbookreadingorders.com/wp-content/plugins/patron-plugin-pro/plugin/lib/patreon-connect/assets/js/app.js?ver=7.1	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/plugins/patron-plugin-pro/plugin/lib/patreon-connect/assets/js/app4d6f.js	(from https://comicbookreadingorders.com/)
22:26:21	79465/79465	---M-Z	200	added ('OK')	text/html	etag:%22406-1789658780;br%22	https://comicbookreadingorders.com/dc/characters/darkseid-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/dc/characters/darkseid-reading-order/index.html	(from https://comicbookreadingorders.com/)
22:26:21	79567/79567	---M-Z	200	added ('OK')	text/html	etag:%22355-1789656698;br%22	https://comicbookreadingorders.com/marvel/characters/the-maker-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/marvel/characters/the-maker-reading-order/index.html	(from https://comicbookreadingorders.com/)
22:26:21	32063/32063	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2016%20Sep%202026%2000:50:29%20GMT	https://comicbookreadingorders.com/wp-content/themes/pro/framework/dist/js/site/x.js?ver=6.9.4	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/themes/pro/framework/dist/js/site/xb34e.js	(from https://comicbookreadingorders.com/)
22:26:21	79483/79483	---M-Z	200	added ('OK')	text/html	etag:%22333-1789656232;br%22	https://comicbookreadingorders.com/dc/characters/huntress-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/dc/characters/huntress-reading-order/index.html	(from https://comicbookreadingorders.com/)
22:26:21	71025/71025	---M-Z	200	added ('OK')	text/html	etag:%22386-1789657846;br%22	https://comicbookreadingorders.com/dc/characters/onomatopoeia-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/dc/characters/onomatopoeia-reading-order/index.html	(from https://comicbookreadingorders.com/)
22:26:22	2950/2950	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2020%20Aug%202026%2012:53:09%20GMT	https://comicbookreadingorders.com/wp-includes/js/comment-reply.min.js?ver=7.1	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-includes/js/comment-reply.min4d6f.js	(from https://comicbookreadingorders.com/)
22:26:22	75050/75050	---M-Z	200	added ('OK')	text/html	etag:%22211-1789654346;br%22	https://comicbookreadingorders.com/marvel/characters/the-hood-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/marvel/characters/the-hood-reading-order/index.html	(from https://comicbookreadingorders.com/)
22:26:23	42884/42884	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2016%20Sep%202026%2000:50:29%20GMT	https://comicbookreadingorders.com/wp-content/themes/pro/framework/dist/js/site/stack.js?ver=6.9.4	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/themes/pro/framework/dist/js/site/stackb34e.js	(from https://comicbookreadingorders.com/)
22:26:23	74289/74289	---M-Z	200	added ('OK')	text/html	etag:%22335-1789656332;br%22	https://comicbookreadingorders.com/marvel/characters/ironheart-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/marvel/characters/ironheart-reading-order/index.html	(from https://comicbookreadingorders.com/)
22:26:23	1582/1582	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2017%20Sep%202026%2015:26:23%20GMT	https://www.google.com/recaptcha/api.js?render=6LclB9cpAAAAACO0ll7AO-d19qCvlpam6jGTRIbh&ver=3.0	D:/code_dao/reading_orders/tham_khao/reading-orders/www.google.com/recaptcha/apic353.js	(from https://comicbookreadingorders.com/)
22:26:23	29874/29874	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2020%20Aug%202026%2012:53:08%20GMT	https://comicbookreadingorders.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://comicbookreadingorders.com/)
22:26:24	934/934	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Aug%202026%2020:36:40%20GMT	https://comicbookreadingorders.com/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=6.1.7	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/plugins/contact-form-7/modules/recaptcha/index36b6.js	(from https://comicbookreadingorders.com/)
22:26:24	7656/7656	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202026%2000:50:28%20GMT	https://comicbookreadingorders.com/wp-content/themes/pro/framework/img/global/btn-circle-top-small.png	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/themes/pro/framework/img/global/btn-circle-top-small.png	(from https://comicbookreadingorders.com/wp-content/themes/pro/framework/dist/css/site/stacks/integrity-light.css?ver=6.9.4)
22:26:24	7779/7779	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202026%2000:50:28%20GMT	https://comicbookreadingorders.com/wp-content/themes/pro/framework/img/global/btn-circle-bottom-small.png	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/themes/pro/framework/img/global/btn-circle-bottom-small.png	(from https://comicbookreadingorders.com/wp-content/themes/pro/framework/dist/css/site/stacks/integrity-light.css?ver=6.9.4)
22:26:25	5721/5721	---M--	200	added ('OK')	image/gif	date:Wed,%2016%20Sep%202026%2000:50:28%20GMT	https://comicbookreadingorders.com/wp-content/themes/pro/framework/img/global/ilightbox-preloader-light.gif	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/themes/pro/framework/img/global/ilightbox-preloader-light.gif	(from https://comicbookreadingorders.com/wp-content/themes/pro/framework/dist/css/site/stacks/integrity-light.css?ver=6.9.4)
22:26:25	1537/1537	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202026%2000:50:28%20GMT	https://comicbookreadingorders.com/wp-content/themes/pro/framework/img/global/ilightbox-thumb-overlay-play-light.png	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/themes/pro/framework/img/global/ilightbox-thumb-overlay-play-light.png	(from https://comicbookreadingorders.com/wp-content/themes/pro/framework/dist/css/site/stacks/integrity-light.css?ver=6.9.4)
22:26:34	379852/379852	---M--	200	added ('OK')	font/woff2	date:Wed,%2016%20Sep%202026%2000:50:26%20GMT	https://comicbookreadingorders.com/wp-content/themes/pro/cornerstone/assets/fonts/fa-light-300.woff2?ver=7.3.1	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/themes/pro/cornerstone/assets/fonts/fa-light-300d5a8.woff2	(from https://comicbookreadingorders.com/)
22:26:36	57009/57009	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Sep%202026%2015:26:35%20GMT	https://comicbookreadingorders.com/wp-content/uploads/cbro.circle.site.svg	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-content/uploads/cbro.circle.site.html	(from https://comicbookreadingorders.com/wp-content/uploads/cbro.circle.01.svg)
22:26:36	2373/2373	---M-Z	200	added ('OK')	application/json	etag:%22407-1789658796;br%22	https://comicbookreadingorders.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcomicbookreadingorders.com%2Fmarvel%2F	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-json/oembed/1.0/embedc013.json	(from https://comicbookreadingorders.com/marvel/)
22:26:39	2535/2535	---M-Z	200	added ('OK')	text/xml	etag:%22408-1789658798;br%22	https://comicbookreadingorders.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcomicbookreadingorders.com%2Fmarvel%2F&format=xml	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-json/oembed/1.0/embed517a	(from https://comicbookreadingorders.com/marvel/)
22:26:39	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Thu,%2017%20Sep%202026%2015:26:39%20GMT	https://comicbookreadingorders.com/wp-json/wp/v2/pages/36	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-json/wp/v2/pages/36	(from https://comicbookreadingorders.com/marvel/)
22:26:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202026%2015:26:39%20GMT	https://comicbookreadingorders.com/?p=36	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/index0d0b.html	(from https://comicbookreadingorders.com/marvel/)
22:26:40	82786/82786	---M-Z	200	added ('OK')	text/html	etag:%2224-1789652873;br%22	https://comicbookreadingorders.com/marvel/event-timeline/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/marvel/event-timeline/index.html	(from https://comicbookreadingorders.com/marvel/)
22:26:40	69628/69628	---M-Z	200	added ('OK')	text/html	etag:%2266-1789653053;br%22	https://comicbookreadingorders.com/marvel/events/marvel-now-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/marvel/events/marvel-now-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/)
22:26:41	2377/2377	---M-Z	200	added ('OK')	application/json	etag:%22409-1789658800;br%22	https://comicbookreadingorders.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcomicbookreadingorders.com%2Fmarvel%2Fevents%2F	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-json/oembed/1.0/embed8a5b.json	(from https://comicbookreadingorders.com/marvel/events/)
22:26:41	106064/106064	---M-Z	200	added ('OK')	text/html	etag:%2218-1789652848;br%22	https://comicbookreadingorders.com/marvel/marvel-master-reading-order-part-7/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/marvel/marvel-master-reading-order-part-7/index.html	(from https://comicbookreadingorders.com/marvel/)
22:26:41	69261/69261	---M-Z	200	added ('OK')	text/html	etag:%2267-1789653053;br%22	https://comicbookreadingorders.com/marvel/events/all-new-all-different-marvel-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/marvel/events/all-new-all-different-marvel-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/)
22:26:41	661088/661088	---M-Z	200	added ('OK')	text/html	etag:%22210-1789654337;br%22	https://comicbookreadingorders.com/marvel/events/avengers-vs-x-men-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/marvel/events/avengers-vs-x-men-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/)
22:26:42	666766/666766	---M-Z	200	added ('OK')	text/html	etag:%22158-1789653832;br%22	https://comicbookreadingorders.com/marvel/events/jonathan-hickmans-marvel-2009-2015-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/marvel/events/jonathan-hickmans-marvel-2009-2015-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/)
22:26:42	2537/2537	---M-Z	200	added ('OK')	text/xml	etag:%22410-1789658801;br%22	https://comicbookreadingorders.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcomicbookreadingorders.com%2Fmarvel%2Fevents%2F&format=xml	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/wp-json/oembed/1.0/embedc57a	(from https://comicbookreadingorders.com/marvel/events/)
22:26:42	673207/673207	---M-Z	200	added ('OK')	text/html	etag:%2234-1789652928;br%22	https://comicbookreadingorders.com/marvel/events/secret-wars-2015-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/marvel/events/secret-wars-2015-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/)
22:26:43	77842/77842	---M-Z	200	added ('OK')	text/html	etag:%22304-1789655594;br%22	https://comicbookreadingorders.com/marvel/events/marvel-2099-reading-order/	D:/code_dao/reading_orders/tham_khao/reading-orders/comicbookreadingorders.com/marvel/events/marvel-2099-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/)
